timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
0.00,63.04,veh0,319228922#1_0,5.10,0.00,0.00,veh_passenger,235.32,826.79
1.00,63.04,veh0,319228922#1_0,6.10,0.00,1.00,veh_passenger@veh0,236.21,827.25
2.00,63.04,veh0,319228922#1_0,8.10,0.00,2.00,veh_passenger@veh0,237.99,828.15
3.00,63.04,veh0,319228922#1_0,11.10,0.00,3.00,veh_passenger@veh0,240.66,829.51
4.00,63.04,veh0,319228922#1_0,15.10,0.00,4.00,veh_passenger@veh0,244.23,831.32
5.00,63.04,veh0,319228922#1_0,20.10,0.00,5.00,veh_passenger@veh0,248.69,833.59
6.00,63.04,veh0,319228922#1_0,25.10,0.00,5.00,veh_passenger@veh0,253.14,835.86
7.00,63.04,veh0,319228922#1_0,30.10,0.00,5.00,veh_passenger@veh0,257.60,838.12
8.00,60.66,veh0,319228922#1_0,35.10,0.00,5.00,veh_passenger@veh0,261.95,840.57
9.00,59.79,veh0,319228922#1_0,40.10,0.00,5.00,veh_passenger@veh0,266.28,843.09
10.00,59.79,veh0,319228922#1_0,45.10,0.00,5.00,veh_passenger@veh0,270.60,845.60
11.00,59.79,veh0,319228922#1_0,50.10,0.00,5.00,veh_passenger@veh0,274.92,848.12
12.00,58.41,veh0,:3256430169_6_0,3.33,0.00,5.00,veh_passenger@veh0,279.18,850.74
13.00,57.72,veh0,:3256430169_6_0,8.33,0.00,5.00,veh_passenger@veh0,283.40,853.41
14.00,57.72,veh0,:3256430169_6_0,13.33,0.00,5.00,veh_passenger@veh0,287.63,856.08
15.00,57.72,veh0,:3256430169_6_0,18.33,0.00,5.00,veh_passenger@veh0,291.86,858.75
16.00,57.72,veh0,:3256430169_6_0,23.33,0.00,5.00,veh_passenger@veh0,296.09,861.42
17.00,57.24,veh0,319228922#2_0,4.50,0.00,5.00,veh_passenger@veh0,300.29,864.13
18.00,57.19,veh0,319228922#2_0,9.50,0.00,5.00,veh_passenger@veh0,304.50,866.84
19.00,52.09,veh0,812880930_0,3.44,0.00,5.00,veh_passenger@veh0,308.44,869.91
20.00,50.30,veh0,812880930_0,8.44,0.00,5.00,veh_passenger@veh0,312.28,873.10
21.00,50.30,veh0,812880930_0,13.44,0.00,5.00,veh_passenger@veh0,316.13,876.30
22.00,50.30,veh0,812880930_0,18.44,0.00,5.00,veh_passenger@veh0,319.98,879.49
23.00,50.30,veh0,812880930_0,23.44,0.00,5.00,veh_passenger@veh0,323.83,882.68
24.00,50.30,veh0,812880930_0,28.44,0.00,5.00,veh_passenger@veh0,327.67,885.88
25.00,50.30,veh0,812880930_0,33.44,0.00,5.00,veh_passenger@veh0,331.52,889.07
26.00,50.30,veh0,812880930_0,38.44,0.00,5.00,veh_passenger@veh0,335.37,892.27
27.00,50.30,veh0,812880930_0,43.44,0.00,5.00,veh_passenger@veh0,339.21,895.46
28.00,49.26,veh0,812880930_0,48.44,0.00,5.00,veh_passenger@veh0,343.00,898.72
29.00,49.13,veh0,812880930_0,53.44,0.00,5.00,veh_passenger@veh0,346.78,901.99
30.00,49.13,veh0,812880930_0,58.44,0.00,5.00,veh_passenger@veh0,350.57,905.27
31.00,49.13,veh0,812880930_0,63.44,0.00,5.00,veh_passenger@veh0,354.35,908.54
32.00,49.13,veh0,812880930_0,68.44,0.00,5.00,veh_passenger@veh0,358.13,911.81
33.00,49.13,veh0,812880930_0,73.44,0.00,5.00,veh_passenger@veh0,361.91,915.08
34.00,49.13,veh0,812880930_0,78.44,0.00,5.00,veh_passenger@veh0,365.69,918.35
35.00,49.13,veh0,812880930_0,83.44,0.00,5.00,veh_passenger@veh0,369.47,921.63
36.00,49.13,veh0,812880930_0,88.44,0.00,5.00,veh_passenger@veh0,373.25,924.90
37.00,52.34,veh0,812880930_0,93.44,0.00,5.00,veh_passenger@veh0,377.20,927.94
38.00,58.12,veh0,812880930_0,98.44,0.00,5.00,veh_passenger@veh0,381.45,930.59
39.00,58.12,veh0,812880930_0,103.44,0.00,5.00,veh_passenger@veh0,385.69,933.23
40.00,58.12,veh0,812880930_0,108.44,0.00,5.00,veh_passenger@veh0,389.94,935.87
41.00,58.12,veh0,812880930_0,113.44,0.00,5.00,veh_passenger@veh0,394.18,938.51
42.00,58.12,veh0,812880930_0,118.44,0.00,5.00,veh_passenger@veh0,398.43,941.15
43.00,58.12,veh0,812880930_0,123.44,0.00,5.00,veh_passenger@veh0,402.68,943.79
44.00,58.12,veh0,812880930_0,128.44,0.00,5.00,veh_passenger@veh0,406.92,946.43
45.00,58.12,veh0,812880930_0,133.44,0.00,5.00,veh_passenger@veh0,411.17,949.07
46.00,58.12,veh0,812880930_0,138.44,0.00,5.00,veh_passenger@veh0,415.41,951.71
47.00,58.12,veh0,812880930_0,143.44,0.00,5.00,veh_passenger@veh0,419.66,954.35
48.00,58.12,veh0,812880930_0,148.44,0.00,5.00,veh_passenger@veh0,423.91,956.99
49.00,58.12,veh0,812880930_0,153.44,0.00,5.00,veh_passenger@veh0,428.15,959.63
50.00,58.12,veh0,812880930_0,158.44,0.00,5.00,veh_passenger@veh0,432.40,962.27
51.00,58.12,veh0,812880930_0,163.44,0.00,5.00,veh_passenger@veh0,436.65,964.91
52.00,58.12,veh0,812880930_0,168.44,0.00,5.00,veh_passenger@veh0,440.89,967.55
53.00,58.12,veh0,812880930_0,173.44,0.00,5.00,veh_passenger@veh0,445.14,970.19
54.00,58.12,veh0,812880930_0,178.44,0.00,5.00,veh_passenger@veh0,449.38,972.83
55.00,58.12,veh0,812880930_0,183.44,0.00,5.00,veh_passenger@veh0,453.63,975.48
56.00,58.12,veh0,812880930_0,188.44,0.00,5.00,veh_passenger@veh0,457.88,978.12
57.00,58.12,veh0,812880930_0,193.44,0.00,5.00,veh_passenger@veh0,462.12,980.76
58.00,58.12,veh0,812880930_0,198.44,0.00,5.00,veh_passenger@veh0,466.37,983.40
59.00,58.12,veh0,812880930_0,203.44,0.00,5.00,veh_passenger@veh0,470.61,986.04
60.00,57.35,veh0,812880929#0_0,3.53,0.00,5.00,veh_passenger@veh0,474.82,988.73
61.00,57.00,veh0,812880929#0_0,8.53,0.00,5.00,veh_passenger@veh0,479.01,991.46
62.00,57.00,veh0,812880929#0_0,13.53,0.00,5.00,veh_passenger@veh0,483.21,994.18
63.00,57.00,veh0,812880929#0_0,18.53,0.00,5.00,veh_passenger@veh0,487.40,996.90
64.00,57.00,veh0,812880929#0_0,23.53,0.00,5.00,veh_passenger@veh0,491.59,999.62
65.00,57.00,veh0,812880929#0_0,28.53,0.00,5.00,veh_passenger@veh0,495.79,1002.35
66.00,57.00,veh0,812880929#0_0,33.53,0.00,5.00,veh_passenger@veh0,499.98,1005.07
67.00,57.00,veh0,812880929#0_0,38.53,0.00,5.00,veh_passenger@veh0,504.17,1007.79
68.00,57.00,veh0,812880929#0_0,43.53,0.00,5.00,veh_passenger@veh0,508.37,1010.52
69.00,57.00,veh0,812880929#0_0,48.53,0.00,5.00,veh_passenger@veh0,512.56,1013.24
70.00,57.00,veh0,812880929#0_0,53.53,0.00,5.00,veh_passenger@veh0,516.75,1015.96
71.00,57.00,veh0,812880929#0_0,58.53,0.00,5.00,veh_passenger@veh0,520.95,1018.69
72.00,57.00,veh0,812880929#0_0,63.53,0.00,5.00,veh_passenger@veh0,525.14,1021.41
73.00,57.00,veh0,812880929#0_0,68.53,0.00,5.00,veh_passenger@veh0,529.34,1024.13
74.00,58.26,veh0,:3256430172_8_0,1.00,0.00,5.00,veh_passenger@veh0,533.58,1026.76
75.00,75.77,veh0,:3256430172_8_0,6.00,0.00,5.00,veh_passenger@veh0,538.30,1027.96
76.00,131.13,veh0,498871487#0_0,0.61,0.00,5.00,veh_passenger@veh0,541.93,1024.79
77.00,151.13,veh0,498871487#0_0,5.61,0.00,5.00,veh_passenger@veh0,544.35,1020.41
78.00,151.13,veh0,498871487#0_0,10.61,0.00,5.00,veh_passenger@veh0,546.76,1016.03
79.00,151.13,veh0,498871487#0_0,15.61,0.00,5.00,veh_passenger@veh0,549.18,1011.65
80.00,151.13,veh0,498871487#0_0,20.61,0.00,5.00,veh_passenger@veh0,551.59,1007.27
81.00,151.13,veh0,498871487#0_0,25.61,0.00,5.00,veh_passenger@veh0,554.01,1002.89
82.00,151.13,veh0,498871487#0_0,30.61,0.00,5.00,veh_passenger@veh0,556.42,998.52
83.00,151.13,veh0,498871487#0_0,35.61,0.00,5.00,veh_passenger@veh0,558.83,994.14
84.00,151.13,veh0,498871487#0_0,40.61,0.00,5.00,veh_passenger@veh0,561.25,989.76
85.00,151.13,veh0,498871487#0_0,45.61,0.00,5.00,veh_passenger@veh0,563.66,985.38
86.00,151.13,veh0,498871487#0_0,50.61,0.00,5.00,veh_passenger@veh0,566.08,981.00
87.00,151.13,veh0,498871487#0_0,55.61,0.00,5.00,veh_passenger@veh0,568.49,976.62
88.00,151.13,veh0,498871487#0_0,60.61,0.00,5.00,veh_passenger@veh0,570.91,972.24
89.00,151.13,veh0,498871487#0_0,65.61,0.00,5.00,veh_passenger@veh0,573.32,967.87
90.00,151.13,veh0,498871487#0_0,70.61,0.00,5.00,veh_passenger@veh0,575.73,963.49
91.00,151.13,veh0,498871487#0_0,75.61,0.00,5.00,veh_passenger@veh0,578.15,959.11
92.00,151.13,veh0,498871487#0_0,80.61,0.00,5.00,veh_passenger@veh0,580.56,954.73
93.00,151.13,veh0,498871487#0_0,85.61,0.00,5.00,veh_passenger@veh0,582.98,950.35
94.00,151.13,veh0,498871487#0_0,90.61,0.00,5.00,veh_passenger@veh0,585.39,945.97
95.00,151.33,veh0,:9020370384_5_0,1.09,0.00,5.00,veh_passenger@veh0,587.79,941.59
96.00,152.05,veh0,:9020370384_5_0,6.09,0.00,5.00,veh_passenger@veh0,590.14,937.16
97.00,152.38,veh0,498871487#1_0,1.84,0.00,5.00,veh_passenger@veh0,592.46,932.73
98.00,152.95,veh0,498871487#1_0,6.84,0.00,5.00,veh_passenger@veh0,594.73,928.28
99.00,152.95,veh0,498871487#1_0,11.84,0.00,5.00,veh_passenger@veh0,597.00,923.83
100.00,152.95,veh0,498871487#1_0,16.84,0.00,5.00,veh_passenger@veh0,599.28,919.37
101.00,152.95,veh0,498871487#1_0,21.84,0.00,5.00,veh_passenger@veh0,601.55,914.92
102.00,152.95,veh0,498871487#1_0,26.84,0.00,5.00,veh_passenger@veh0,603.82,910.47
103.00,152.95,veh0,498871487#1_0,31.84,0.00,5.00,veh_passenger@veh0,606.10,906.02
104.00,152.95,veh0,498871487#1_0,36.84,0.00,5.00,veh_passenger@veh0,608.37,901.56
105.00,152.95,veh0,498871487#1_0,41.84,0.00,5.00,veh_passenger@veh0,610.65,897.11
106.00,152.95,veh0,498871487#1_0,46.84,0.00,5.00,veh_passenger@veh0,612.92,892.66
107.00,152.95,veh0,498871487#1_0,51.84,0.00,5.00,veh_passenger@veh0,615.19,888.21
108.00,152.95,veh0,498871487#1_0,56.84,0.00,5.00,veh_passenger@veh0,617.47,883.75
109.00,152.95,veh0,498871487#1_0,61.84,0.00,5.00,veh_passenger@veh0,619.74,879.30
110.00,152.95,veh0,498871487#1_0,66.84,0.00,5.00,veh_passenger@veh0,622.01,874.85
111.00,152.95,veh0,498871487#1_0,71.84,0.00,5.00,veh_passenger@veh0,624.29,870.40
112.00,150.39,veh0,:4902150139_14_0,1.76,0.00,5.00,veh_passenger@veh0,626.75,866.06
113.00,135.52,veh0,:4902150139_18_0,2.68,0.00,5.00,veh_passenger@veh0,630.21,862.54
114.00,104.41,veh0,:4902150139_18_0,7.68,0.00,5.00,veh_passenger@veh0,634.94,861.32
115.00,80.05,veh0,-812786139#5_0,1.94,0.00,5.00,veh_passenger@veh0,639.85,862.18
116.00,74.97,veh0,-812786139#5_0,6.94,0.00,5.00,veh_passenger@veh0,644.68,863.48
117.00,74.97,veh0,-812786139#5_0,11.94,0.00,5.00,veh_passenger@veh0,649.51,864.78
118.00,74.97,veh0,-812786139#5_0,16.94,0.00,5.00,veh_passenger@veh0,654.34,866.07
119.00,74.99,veh0,:7603095272_2_0,0.96,0.00,5.00,veh_passenger@veh0,659.17,867.37
120.00,77.07,veh0,:7603095272_2_0,5.96,0.00,5.00,veh_passenger@veh0,664.04,868.49
121.00,80.85,veh0,-812786139#4_0,2.06,0.00,5.00,veh_passenger@veh0,668.97,869.28
122.00,81.04,veh0,-812786139#4_0,7.06,0.00,5.00,veh_passenger@veh0,673.91,870.06
123.00,81.04,veh0,-812786139#4_0,12.06,0.00,5.00,veh_passenger@veh0,678.85,870.84
124.00,81.04,veh0,-812786139#4_0,17.06,0.00,5.00,veh_passenger@veh0,683.79,871.62
125.00,81.04,veh0,-812786139#4_0,22.06,0.00,5.00,veh_passenger@veh0,688.73,872.39
126.00,81.04,veh0,-812786139#4_0,27.06,0.00,5.00,veh_passenger@veh0,693.67,873.17
127.00,81.12,veh0,-812786139#4_0,32.06,0.00,5.00,veh_passenger@veh0,698.61,873.94
128.00,81.74,veh0,-812786139#4_0,37.06,0.00,5.00,veh_passenger@veh0,703.55,874.66
129.00,81.74,veh0,-812786139#4_0,42.06,0.00,5.00,veh_passenger@veh0,708.50,875.38
130.00,81.74,veh0,-812786139#4_0,47.06,0.00,5.00,veh_passenger@veh0,713.45,876.10
131.00,81.74,veh0,-812786139#4_0,52.06,0.00,5.00,veh_passenger@veh0,718.40,876.82
132.00,81.74,veh0,-812786139#4_0,57.06,0.00,5.00,veh_passenger@veh0,723.34,877.53
133.00,82.64,veh0,:7603095249_2_0,4.68,0.00,5.00,veh_passenger@veh0,728.30,878.17
134.00,86.54,veh0,-812786139#3_0,0.70,0.00,5.00,veh_passenger@veh0,733.29,878.48
135.00,87.00,veh0,-812786139#3_0,5.70,0.00,5.00,veh_passenger@veh0,738.28,878.74
136.00,87.00,veh0,-812786139#3_0,10.70,0.00,5.00,veh_passenger@veh0,743.28,879.00
137.00,87.00,veh0,-812786139#3_0,15.70,0.00,5.00,veh_passenger@veh0,748.27,879.26
138.00,87.00,veh0,-812786139#3_0,20.70,0.00,5.00,veh_passenger@veh0,753.26,879.52
139.00,87.00,veh0,-812786139#3_0,25.70,0.00,5.00,veh_passenger@veh0,758.26,879.79
140.00,87.00,veh0,-812786139#3_0,30.70,0.00,5.00,veh_passenger@veh0,763.25,880.05
141.00,87.00,veh0,-812786139#3_0,35.70,0.00,5.00,veh_passenger@veh0,768.24,880.31
142.00,87.13,veh0,:7603095279_2_0,3.48,0.00,5.00,veh_passenger@veh0,773.23,880.56
143.00,87.19,veh0,:7603095279_2_0,8.48,0.00,5.00,veh_passenger@veh0,778.22,880.81
144.00,87.32,veh0,-812786139#2_0,4.09,0.00,5.00,veh_passenger@veh0,783.22,881.04
145.00,87.34,veh0,-812786139#2_0,9.09,0.00,5.00,veh_passenger@veh0,788.21,881.27
146.00,87.34,veh0,-812786139#2_0,14.09,0.00,5.00,veh_passenger@veh0,793.21,881.50
147.00,87.34,veh0,-812786139#2_0,19.09,0.00,5.00,veh_passenger@veh0,798.20,881.73
148.00,87.34,veh0,-812786139#2_0,24.09,0.00,5.00,veh_passenger@veh0,803.19,881.97
149.00,87.34,veh0,-812786139#2_0,29.09,0.00,5.00,veh_passenger@veh0,808.19,882.20
150.00,87.34,veh0,-812786139#2_0,34.09,0.00,5.00,veh_passenger@veh0,813.18,882.43
151.00,87.34,veh0,-812786139#2_0,39.09,0.00,5.00,veh_passenger@veh0,818.18,882.66
152.00,87.34,veh0,-812786139#2_0,44.09,0.00,5.00,veh_passenger@veh0,823.17,882.89
153.00,87.34,veh0,-812786139#2_0,49.09,0.00,5.00,veh_passenger@veh0,828.17,883.12
154.00,87.34,veh0,-812786139#2_0,54.09,0.00,5.00,veh_passenger@veh0,833.16,883.36
155.00,87.40,veh0,-812786139#2_0,59.09,0.00,5.00,veh_passenger@veh0,838.16,883.58
156.00,87.70,veh0,-812786139#2_0,64.09,0.00,5.00,veh_passenger@veh0,843.15,883.78
157.00,87.70,veh0,-812786139#2_0,69.09,0.00,5.00,veh_passenger@veh0,848.15,883.98
158.00,87.70,veh0,-812786139#2_0,74.09,0.00,5.00,veh_passenger@veh0,853.15,884.19
159.00,87.70,veh0,-812786139#2_0,79.09,0.00,5.00,veh_passenger@veh0,858.14,884.39
160.00,87.70,veh0,-812786139#2_0,84.09,0.00,5.00,veh_passenger@veh0,863.14,884.59
161.00,87.70,veh0,-812786139#2_0,89.09,0.00,5.00,veh_passenger@veh0,868.13,884.79
162.00,87.70,veh0,-812786139#2_0,94.09,0.00,5.00,veh_passenger@veh0,873.13,884.99
163.00,87.70,veh0,-812786139#2_0,99.09,0.00,5.00,veh_passenger@veh0,878.13,885.19
164.00,87.70,veh0,-812786139#2_0,104.09,0.00,5.00,veh_passenger@veh0,883.12,885.39
165.00,87.70,veh0,-812786139#2_0,109.09,0.00,5.00,veh_passenger@veh0,888.12,885.59
166.00,87.70,veh0,-812786139#2_0,114.09,0.00,5.00,veh_passenger@veh0,893.11,885.79
167.00,85.25,veh0,-812786139#2_0,119.09,0.00,5.00,veh_passenger@veh0,898.09,886.21
167.00,246.10,veh1,-523168348#1_0,5.10,0.00,0.00,veh_passenger,721.55,1345.04
168.00,83.71,veh0,-812786139#2_0,124.09,0.00,5.00,veh_passenger@veh0,903.06,886.75
168.00,246.10,veh1,-523168348#1_0,6.46,0.00,1.36,veh_passenger,720.31,1344.49
169.00,83.71,veh0,-812786139#2_0,129.09,0.00,5.00,veh_passenger@veh0,908.03,887.30
169.00,246.10,veh1,-523168348#1_0,9.32,0.00,2.86,veh_passenger,717.69,1343.34
170.00,83.71,veh0,-812786139#2_0,134.09,0.00,5.00,veh_passenger@veh0,913.00,887.85
170.00,246.10,veh1,-523168348#1_0,13.64,0.00,4.32,veh_passenger,713.74,1341.59
171.00,83.71,veh0,-812786139#2_0,139.09,0.00,5.00,veh_passenger@veh0,917.97,888.40
171.00,246.10,veh1,-523168348#1_0,20.51,0.00,6.87,veh_passenger,707.46,1338.80
172.00,83.71,veh0,-812786139#2_0,144.09,0.00,5.00,veh_passenger@veh0,922.94,888.94
172.00,246.10,veh1,-523168348#1_0,29.44,0.00,8.93,veh_passenger,699.30,1335.18
173.00,83.71,veh0,-812786139#2_0,149.09,0.00,5.00,veh_passenger@veh0,927.91,889.49
173.00,246.10,veh1,-523168348#1_0,40.78,0.00,11.34,veh_passenger,688.92,1330.59
174.00,83.71,veh0,-812786139#2_0,154.09,0.00,5.00,veh_passenger@veh0,932.88,890.04
174.00,246.10,veh1,-523168348#1_0,54.61,0.00,13.83,veh_passenger,676.28,1324.99
175.00,83.40,veh0,-812786139#2_0,159.09,0.00,5.00,veh_passenger@veh0,937.85,890.61
175.00,246.10,veh1,-523168348#1_0,70.87,0.00,16.26,veh_passenger,661.41,1318.40
176.00,76.96,veh0,-812786139#2_0,164.09,0.00,5.00,veh_passenger@veh0,942.72,891.74
176.00,246.10,veh1,-523168348#1_0,88.64,0.00,17.76,veh_passenger,645.17,1311.20
177.00,76.96,veh0,-812786139#2_0,169.09,0.00,5.00,veh_passenger@veh0,947.59,892.87
177.00,246.10,veh1,-523168348#1_0,108.39,0.00,19.75,veh_passenger,627.11,1303.20
178.00,76.96,veh0,-812786139#2_0,174.09,0.00,5.00,veh_passenger@veh0,952.46,894.00
178.00,246.10,veh1,-523168348#1_0,124.03,0.00,15.64,veh_passenger,612.81,1296.87
179.00,76.96,veh0,-812786139#2_0,179.09,0.00,5.00,veh_passenger@veh0,957.33,895.13
179.00,237.26,veh1,-523168348#1_0,135.98,0.00,11.96,veh_passenger,602.26,1291.35
180.00,76.96,veh0,-812786139#2_0,184.09,0.00,5.00,veh_passenger@veh0,962.21,896.25
180.00,212.90,veh1,:7592768254_1_0,10.17,0.00,10.21,veh_passenger,595.71,1283.71
181.00,76.96,veh0,-812786139#2_0,189.09,0.00,5.00,veh_passenger@veh0,967.08,897.38
181.00,172.02,veh1,-523168348#0_0,8.08,0.00,10.83,veh_passenger,595.09,1273.28
182.00,76.96,veh0,-812786139#2_0,194.09,0.00,5.00,veh_passenger@veh0,971.95,898.51
182.00,156.56,veh1,-523168348#0_0,21.23,0.00,13.15,veh_passenger,600.32,1261.21
183.00,76.96,veh0,-812786139#2_0,199.09,0.00,5.00,veh_passenger@veh0,976.82,899.64
183.00,156.56,veh1,-523168348#0_0,36.85,0.00,15.62,veh_passenger,606.53,1246.88
184.00,76.96,veh0,-812786139#2_0,204.09,0.00,5.00,veh_passenger@veh0,981.69,900.77
184.00,156.56,veh1,-523168348#0_0,54.19,0.00,17.34,veh_passenger,613.43,1230.97
185.00,76.95,veh0,-812786139#2_0,209.09,0.00,5.00,veh_passenger@veh0,986.56,901.89
185.00,156.56,veh1,-523168348#0_0,73.33,0.00,19.14,veh_passenger,621.05,1213.41
186.00,76.41,veh0,-812786139#2_0,214.09,0.00,5.00,veh_passenger@veh0,991.42,903.07
186.00,156.56,veh1,-523168348#0_0,93.27,0.00,19.94,veh_passenger,628.98,1195.12
187.00,76.41,veh0,-812786139#2_0,219.09,0.00,5.00,veh_passenger@veh0,996.28,904.24
187.00,156.56,veh1,-523168348#0_0,113.78,0.00,20.52,veh_passenger,637.14,1176.29
188.00,76.41,veh0,-812786139#2_0,224.09,0.00,5.00,veh_passenger@veh0,1001.14,905.42
188.00,156.56,veh1,-523168348#0_0,133.51,0.00,19.73,veh_passenger,644.99,1158.19
189.00,76.41,veh0,-812786139#2_0,229.09,0.00,5.00,veh_passenger@veh0,1006.00,906.59
189.00,156.56,veh1,-523168348#0_0,150.51,0.00,17.00,veh_passenger,651.75,1142.59
190.00,76.41,veh0,-812786139#2_0,234.09,0.00,5.00,veh_passenger@veh0,1010.86,907.77
190.00,156.56,veh1,-523168348#0_0,163.01,0.00,12.50,veh_passenger,656.72,1131.12
191.00,76.41,veh0,-812786139#2_0,239.09,0.00,5.00,veh_passenger@veh0,1015.72,908.94
191.00,156.56,veh1,-523168348#0_0,171.38,0.00,8.36,veh_passenger,660.05,1123.45
192.00,76.41,veh0,-812786139#2_0,244.09,0.00,5.00,veh_passenger@veh0,1020.58,910.12
192.00,156.56,veh1,-523168348#0_0,175.87,0.00,4.50,veh_passenger,661.84,1119.33
193.00,76.41,veh0,-812786139#2_0,249.09,0.00,5.00,veh_passenger@veh0,1025.44,911.29
193.00,178.95,veh1,:7592768253_12_0,5.01,0.00,5.29,veh_passenger,662.04,1114.26
194.00,76.41,veh0,-812786139#2_0,254.09,0.00,5.00,veh_passenger@veh0,1030.30,912.46
194.00,239.67,veh1,-812880929#2_0,1.97,0.00,6.00,veh_passenger,657.19,1110.96
195.00,78.31,veh0,-812786139#2_0,259.09,0.00,5.00,veh_passenger@veh0,1035.20,913.48
195.00,247.11,veh1,-812880929#2_0,10.42,0.00,8.45,veh_passenger,649.41,1107.68
196.00,78.66,veh0,-812786139#2_0,264.09,0.00,5.00,veh_passenger@veh0,1040.10,914.46
196.00,244.35,veh1,-812880929#2_0,21.15,0.00,10.73,veh_passenger,639.71,1103.10
197.00,78.66,veh0,-812786139#2_0,269.09,0.00,5.00,veh_passenger@veh0,1045.00,915.44
197.00,244.35,veh1,-812880929#2_0,34.27,0.00,13.11,veh_passenger,627.88,1097.42
198.00,78.66,veh0,-812786139#2_0,274.09,0.00,5.00,veh_passenger@veh0,1049.91,916.43
198.00,240.19,veh1,-812880929#2_0,49.07,0.00,14.80,veh_passenger,614.71,1090.69
199.00,78.66,veh0,-812786139#2_0,279.09,0.00,5.00,veh_passenger@veh0,1054.81,917.41
199.00,239.12,veh1,-812880929#2_0,65.79,0.00,16.72,veh_passenger,600.36,1082.11
200.00,78.66,veh0,-812786139#2_0,284.09,0.00,5.00,veh_passenger@veh0,1059.71,918.39
200.00,233.68,veh1,:7603095266_1_0,0.07,0.00,18.74,veh_passenger,585.06,1071.30
201.00,78.66,veh0,-812786139#2_0,289.09,0.00,5.00,veh_passenger@veh0,1064.61,919.37
201.00,232.27,veh1,-812880929#1_0,9.52,0.00,19.84,veh_passenger,569.30,1059.27
202.00,78.66,veh0,-812786139#2_0,294.09,0.00,5.00,veh_passenger@veh0,1069.52,920.36
202.00,230.40,veh1,-812880929#1_0,24.88,0.00,15.36,veh_passenger,557.41,1049.54
203.00,80.19,veh0,-812786139#2_0,299.09,0.00,5.00,veh_passenger@veh0,1074.44,921.21
203.00,230.40,veh1,-812880929#1_0,35.74,0.00,10.86,veh_passenger,549.04,1042.62
204.00,80.41,veh0,-812786139#2_0,304.09,0.00,5.00,veh_passenger@veh0,1079.37,922.04
204.00,229.92,veh1,:3256430172_2_0,0.29,0.00,7.40,veh_passenger,543.37,1037.87
205.00,80.41,veh0,-812786139#2_0,309.09,0.00,5.00,veh_passenger@veh0,1084.30,922.88
205.00,200.21,veh1,:3256430172_16_0,4.11,0.00,7.45,veh_passenger,540.04,1031.47
206.00,80.41,veh0,-812786139#2_0,314.09,0.00,5.00,veh_passenger@veh0,1089.23,923.71
206.00,155.97,veh1,498871487#0_0,1.59,0.00,8.02,veh_passenger,542.41,1023.93
207.00,80.41,veh0,-812786139#2_0,319.09,0.00,5.00,veh_passenger@veh0,1094.16,924.54
207.00,151.13,veh1,498871487#0_0,11.54,0.00,9.95,veh_passenger,547.21,1015.21
208.00,80.41,veh0,-812786139#2_0,324.09,0.00,5.00,veh_passenger@veh0,1099.09,925.38
208.00,151.13,veh1,498871487#0_0,23.13,0.00,11.59,veh_passenger,552.81,1005.06
209.00,80.41,veh0,-812786139#2_0,329.09,0.00,5.00,veh_passenger@veh0,1104.02,926.21
209.00,151.13,veh1,498871487#0_0,36.25,0.00,13.12,veh_passenger,559.14,993.58
210.00,80.41,veh0,-812786139#2_0,334.09,0.00,5.00,veh_passenger@veh0,1108.95,927.04
210.00,151.13,veh1,498871487#0_0,51.17,0.00,14.92,veh_passenger,566.35,980.51
211.00,83.91,veh0,-812786139#2_0,339.09,0.00,5.00,veh_passenger@veh0,1113.93,927.57
211.00,151.13,veh1,498871487#0_0,67.83,0.00,16.66,veh_passenger,574.39,965.92
212.00,84.22,veh0,-812786139#2_0,344.09,0.00,5.00,veh_passenger@veh0,1118.90,928.08
212.00,151.13,veh1,498871487#0_0,86.71,0.00,18.87,veh_passenger,583.51,949.39
213.00,84.22,veh0,-812786139#2_0,349.09,0.00,5.00,veh_passenger@veh0,1123.88,928.58
214.00,84.22,veh0,-812786139#2_0,354.09,0.00,5.00,veh_passenger@veh0,1128.85,929.08
215.00,84.22,veh0,-812786139#2_0,359.09,0.00,5.00,veh_passenger@veh0,1133.82,929.59
216.00,84.22,veh0,-812786139#2_0,364.09,0.00,5.00,veh_passenger@veh0,1138.80,930.09
217.00,84.22,veh0,-812786139#2_0,369.09,0.00,5.00,veh_passenger@veh0,1143.77,930.60
218.00,84.22,veh0,-812786139#2_0,374.09,0.00,5.00,veh_passenger@veh0,1148.75,931.10
219.00,84.22,veh0,-812786139#2_0,379.09,0.00,5.00,veh_passenger@veh0,1153.72,931.60
220.00,84.22,veh0,-812786139#2_0,384.09,0.00,5.00,veh_passenger@veh0,1158.70,932.11
221.00,84.22,veh0,-812786139#2_0,389.09,0.00,5.00,veh_passenger@veh0,1163.67,932.61
222.00,84.22,veh0,-812786139#2_0,394.09,0.00,5.00,veh_passenger@veh0,1168.65,933.11
223.00,84.22,veh0,-812786139#2_0,399.09,0.00,5.00,veh_passenger@veh0,1173.62,933.62
224.00,84.22,veh0,-812786139#2_0,404.09,0.00,5.00,veh_passenger@veh0,1178.60,934.12
225.00,84.22,veh0,-812786139#2_0,409.09,0.00,5.00,veh_passenger@veh0,1183.57,934.63
