timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
2352.00,69.44,veh14,498871488_0,305.30,0.00,21.84,veh_passenger,286.41,291.00
2353.00,69.44,veh14,498871488_0,326.07,0.00,20.77,veh_passenger,305.86,298.29
2354.00,69.44,veh14,498871488_0,347.54,0.00,21.47,veh_passenger,325.97,305.83
2355.00,69.44,veh14,498871488_0,369.53,0.00,21.99,veh_passenger,346.55,313.55
2356.00,69.44,veh14,498871488_0,391.31,0.00,21.78,veh_passenger,366.95,321.21
2357.00,69.44,veh14,498871488_0,413.26,0.00,21.94,veh_passenger,387.49,328.91
2358.00,69.44,veh14,498871488_0,434.43,0.00,21.17,veh_passenger,407.32,336.35
2359.00,69.44,veh14,498871488_0,456.42,0.00,21.99,veh_passenger,427.91,344.07
2360.00,69.44,veh14,498871488_0,477.29,0.00,20.87,veh_passenger,447.45,351.40
2361.00,69.44,veh14,498871488_0,499.18,0.00,21.89,veh_passenger,467.94,359.09
2362.00,69.44,veh14,498871488_0,521.13,0.00,21.95,veh_passenger,488.50,366.80
2363.00,69.44,veh14,498871488_0,542.34,0.00,21.20,veh_passenger,508.35,374.24
2364.00,69.44,veh14,498871488_0,563.96,0.00,21.62,veh_passenger,528.59,381.84
2365.00,71.32,veh14,974086987_0,4.62,0.00,21.56,veh_passenger,548.83,389.25
2366.00,71.43,veh14,974086987_0,26.64,0.00,22.02,veh_passenger,569.71,396.26
2367.00,71.43,veh14,974086987_0,48.26,0.00,21.62,veh_passenger,590.20,403.15
2368.00,73.19,veh14,974086986_0,6.80,0.00,21.02,veh_passenger,610.19,409.65
2369.00,73.19,veh14,974086986_0,28.29,0.00,21.49,veh_passenger,630.76,415.86
2370.00,75.89,veh14,974086986_0,49.46,0.00,21.17,veh_passenger,651.19,421.41
2371.00,75.89,veh14,974086986_0,66.13,0.00,16.67,veh_passenger,667.36,425.48
2372.00,77.27,veh14,974086986_0,78.47,0.00,12.34,veh_passenger,679.36,428.33
2373.00,77.27,veh14,974086986_0,86.31,0.00,7.84,veh_passenger,687.01,430.05
2374.00,67.67,veh14,:4902150150_4_0,4.82,0.00,8.34,veh_passenger,694.86,432.68
2375.00,18.25,veh14,:4902150150_4_0,12.72,0.00,7.90,veh_passenger,698.58,439.23
2376.00,355.91,veh14,-498871487#4_0,5.80,0.00,7.52,veh_passenger,698.31,446.72
2377.00,355.91,veh14,-498871487#4_0,15.64,0.00,9.84,veh_passenger,697.60,456.54
2378.00,355.91,veh14,-498871487#4_0,26.80,0.00,11.17,veh_passenger,696.81,467.67
2379.00,355.91,veh14,-498871487#4_0,39.75,0.00,12.94,veh_passenger,695.89,480.58
2380.00,354.10,veh14,:4902150141_4_0,12.53,0.00,14.85,veh_passenger,694.43,495.36
2381.00,352.29,veh14,-498871487#3_0,15.74,0.00,17.30,veh_passenger,692.16,512.51
2382.00,352.29,veh14,-498871487#3_0,34.56,0.00,18.83,veh_passenger,689.63,531.17
2383.00,352.29,veh14,-498871487#3_0,55.89,0.00,21.33,veh_passenger,686.77,552.30
2384.00,352.29,veh14,-498871487#3_0,77.57,0.00,21.68,veh_passenger,683.86,573.79
2385.00,352.29,veh14,-498871487#3_0,99.47,0.00,21.90,veh_passenger,680.92,595.49
2386.00,352.29,veh14,-498871487#3_0,121.23,0.00,21.76,veh_passenger,678.00,617.05
2387.00,352.29,veh14,-498871487#3_0,142.27,0.00,21.04,veh_passenger,675.17,637.89
2388.00,352.29,veh14,-498871487#3_0,163.42,0.00,21.15,veh_passenger,672.33,658.85
2389.00,352.29,veh14,-498871487#3_0,184.27,0.00,20.86,veh_passenger,669.54,679.52
2390.00,350.93,veh14,:7592767964_4_0,12.65,0.00,21.92,veh_passenger,666.30,701.20
2391.00,349.61,veh14,-498871487#2_0,19.98,0.00,21.62,veh_passenger,662.43,722.47
2392.00,349.61,veh14,-498871487#2_0,41.19,0.00,21.21,veh_passenger,658.61,743.33
2393.00,347.79,veh14,-498871487#2_0,62.53,0.00,21.34,veh_passenger,654.60,764.29
2394.00,347.79,veh14,-498871487#2_0,83.73,0.00,21.20,veh_passenger,650.11,785.01
2395.00,347.79,veh14,-498871487#2_0,104.96,0.00,21.23,veh_passenger,645.62,805.75
2396.00,346.44,veh14,-498871487#2_0,126.44,0.00,21.48,veh_passenger,640.71,826.67
2397.00,346.44,veh14,-498871487#2_0,147.84,0.00,21.40,veh_passenger,635.69,847.47
2398.00,335.96,veh14,:4902150139_5_0,14.73,0.00,21.91,veh_passenger,628.95,868.25
2399.00,332.95,veh14,-498871487#1_0,21.17,0.00,21.95,veh_passenger,618.98,887.82
2400.00,332.95,veh14,-498871487#1_0,43.13,0.00,21.96,veh_passenger,609.00,907.37
2401.00,332.95,veh14,-498871487#1_0,64.81,0.00,21.69,veh_passenger,599.14,926.69
2402.00,331.65,veh14,-498871487#0_0,2.07,0.00,21.68,veh_passenger,589.08,945.90
2403.00,331.13,veh14,-498871487#0_0,23.67,0.00,21.60,veh_passenger,578.65,964.82
2404.00,331.13,veh14,-498871487#0_0,45.53,0.00,21.86,veh_passenger,568.10,983.96
2405.00,331.13,veh14,-498871487#0_0,63.36,0.00,17.84,veh_passenger,559.48,999.58
2406.00,331.13,veh14,-498871487#0_0,77.64,0.00,14.28,veh_passenger,552.59,1012.09
2407.00,331.13,veh14,-498871487#0_0,87.43,0.00,9.78,veh_passenger,547.86,1020.66
2408.00,331.13,veh14,-498871487#0_0,92.71,0.00,5.28,veh_passenger,545.31,1025.29
2409.00,322.50,veh14,:3256430172_5_0,5.92,0.00,7.73,veh_passenger,540.88,1031.59
2410.00,308.25,veh14,:3256430172_5_0,15.24,0.00,9.32,veh_passenger,533.90,1037.72
2411.00,301.21,veh14,1228020309#0_0,9.10,0.00,10.81,veh_passenger,524.72,1043.42
2412.00,301.21,veh14,1228020309#0_0,21.36,0.00,12.26,veh_passenger,514.23,1049.77
2413.00,301.92,veh14,1228020309#0_0,34.63,0.00,13.27,veh_passenger,502.95,1056.75
2414.00,301.92,veh14,1228020309#0_0,47.50,0.00,12.88,veh_passenger,492.02,1063.56
2415.00,307.93,veh14,1228020309#0_0,61.21,0.00,13.71,veh_passenger,481.00,1071.69
2416.00,307.93,veh14,1228020309#0_0,74.92,0.00,13.70,veh_passenger,470.20,1080.11
2417.00,307.93,veh14,1228020309#0_0,87.45,0.00,12.53,veh_passenger,460.31,1087.82
2418.00,307.93,veh14,1228020309#0_0,100.70,0.00,13.25,veh_passenger,449.86,1095.96
2419.00,307.94,veh14,1228020309#1_0,1.14,0.00,12.51,veh_passenger,440.00,1103.65
2420.00,307.93,veh14,1228020309#1_0,14.28,0.00,13.13,veh_passenger,429.64,1111.73
2421.00,345.91,veh14,1228020309#1_0,27.74,0.00,13.46,veh_passenger,423.38,1122.84
2422.00,345.91,veh14,1228020309#1_0,41.28,0.00,13.54,veh_passenger,420.08,1135.97
2423.00,345.91,veh14,1228020309#1_0,54.67,0.00,13.39,veh_passenger,416.82,1148.96
2424.00,345.91,veh14,1228020309#1_0,68.24,0.00,13.57,veh_passenger,413.51,1162.12
2425.00,345.91,veh14,1228020309#1_0,81.68,0.00,13.44,veh_passenger,410.24,1175.15
2426.00,345.91,veh14,1228020309#1_0,94.99,0.00,13.31,veh_passenger,407.00,1188.06
2427.00,345.91,veh14,1228020309#1_0,108.66,0.00,13.67,veh_passenger,403.67,1201.33
2428.00,345.91,veh14,1228020309#1_0,121.31,0.00,12.65,veh_passenger,400.59,1213.59
2429.00,345.91,veh14,1228020309#1_0,134.14,0.00,12.83,veh_passenger,397.46,1226.04
2430.00,345.91,veh14,1228020309#1_0,147.88,0.00,13.74,veh_passenger,394.12,1239.37
2431.00,345.91,veh14,1228020309#1_0,161.36,0.00,13.48,veh_passenger,390.83,1252.44
2432.00,345.91,veh14,1228020309#1_0,174.68,0.00,13.32,veh_passenger,387.59,1265.36
2433.00,345.91,veh14,1228020309#1_0,188.30,0.00,13.62,veh_passenger,384.28,1278.57
2434.00,345.91,veh14,1228020309#1_0,201.24,0.00,12.95,veh_passenger,381.12,1291.12
2435.00,345.91,veh14,1228020309#1_0,214.23,0.00,12.99,veh_passenger,377.96,1303.72
2436.00,345.91,veh14,1228020309#1_0,227.70,0.00,13.47,veh_passenger,374.68,1316.78
2437.00,345.91,veh14,1228020309#1_0,240.59,0.00,12.89,veh_passenger,371.54,1329.29
2438.00,345.91,veh14,1228020309#1_0,253.83,0.00,13.24,veh_passenger,368.32,1342.13
2439.00,345.91,veh14,1228020309#1_0,267.26,0.00,13.43,veh_passenger,365.05,1355.16
2440.00,345.73,veh14,:5093784485_4_0,0.63,0.00,13.10,veh_passenger,361.84,1367.85
2441.00,344.48,veh14,:5093784485_4_0,13.78,0.00,13.16,veh_passenger,358.32,1380.53
2442.00,343.44,veh14,1228020309#2_0,12.37,0.00,13.31,veh_passenger,354.55,1393.29
2443.00,343.44,veh14,1228020309#2_0,25.75,0.00,13.38,veh_passenger,350.73,1406.12
2444.00,348.30,veh14,1228020309#2_0,38.50,0.00,12.75,veh_passenger,347.87,1418.53
2445.00,348.30,veh14,1228020309#2_0,51.46,0.00,12.97,veh_passenger,345.24,1431.22
2446.00,348.30,veh14,1228020309#2_0,64.41,0.00,12.95,veh_passenger,342.61,1443.90
2447.00,,,,,,,,,
2448.00,,,,,,,,,
2449.00,,,,,,,,,
2450.00,,,,,,,,,
2451.00,,,,,,,,,
2452.00,,,,,,,,,
2453.00,,,,,,,,,
2454.00,,,,,,,,,
2455.00,,,,,,,,,
2456.00,,,,,,,,,
2457.00,,,,,,,,,
2458.00,,,,,,,,,
2459.00,,,,,,,,,
2460.00,,,,,,,,,
2461.00,,,,,,,,,
2462.00,,,,,,,,,
2463.00,,,,,,,,,
2464.00,,,,,,,,,
2465.00,,,,,,,,,
2466.00,,,,,,,,,
2467.00,,,,,,,,,
2468.00,,,,,,,,,
2469.00,,,,,,,,,
2470.00,,,,,,,,,
2471.00,,,,,,,,,
2472.00,,,,,,,,,
2473.00,,,,,,,,,
2474.00,,,,,,,,,
2475.00,,,,,,,,,
2476.00,,,,,,,,,
2477.00,,,,,,,,,
2478.00,,,,,,,,,
2479.00,,,,,,,,,
2480.00,,,,,,,,,
2481.00,,,,,,,,,
2482.00,,,,,,,,,
2483.00,,,,,,,,,
2484.00,,,,,,,,,
2485.00,,,,,,,,,
2486.00,,,,,,,,,
2487.00,,,,,,,,,
2488.00,,,,,,,,,
2489.00,,,,,,,,,
2490.00,,,,,,,,,
2491.00,,,,,,,,,
2492.00,,,,,,,,,
2493.00,,,,,,,,,
2494.00,,,,,,,,,
2495.00,,,,,,,,,
2496.00,,,,,,,,,
2497.00,,,,,,,,,
2498.00,,,,,,,,,
2499.00,,,,,,,,,
2500.00,,,,,,,,,
2501.00,,,,,,,,,
2502.00,,,,,,,,,
2503.00,,,,,,,,,
2504.00,,,,,,,,,
2505.00,238.65,veh15,420699657#0_0,5.10,0.00,12.87,veh_passenger,441.27,754.35
2506.00,238.65,veh15,420699657#0_0,17.10,0.00,12.00,veh_passenger,431.03,748.10
2507.00,238.65,veh15,420699657#0_0,29.16,0.00,12.06,veh_passenger,420.73,741.83
2508.00,238.65,veh15,420699657#0_0,40.90,0.00,11.74,veh_passenger,410.70,735.72
2509.00,238.65,veh15,420699657#0_0,52.89,0.00,12.00,veh_passenger,400.46,729.48
2510.00,238.65,veh15,420699657#0_0,64.83,0.00,11.94,veh_passenger,390.26,723.27
2511.00,238.65,veh15,420699657#0_0,76.66,0.00,11.83,veh_passenger,380.16,717.11
2512.00,238.65,veh15,420699657#0_0,89.18,0.00,12.51,veh_passenger,369.47,710.60
2513.00,238.65,veh15,420699657#0_0,101.13,0.00,11.95,veh_passenger,359.27,704.38
2514.00,238.65,veh15,420699657#0_0,113.49,0.00,12.36,veh_passenger,348.71,697.95
2515.00,238.65,veh15,420699657#0_0,126.22,0.00,12.72,veh_passenger,337.84,691.33
2516.00,238.65,veh15,420699657#0_0,138.36,0.00,12.14,veh_passenger,327.47,685.01
2517.00,238.65,veh15,420699657#0_0,150.11,0.00,11.75,veh_passenger,317.44,678.90
2518.00,239.27,veh15,:4206471320_1_0,4.66,0.00,12.71,veh_passenger,306.55,672.33
2519.00,239.72,veh15,420699657#1_0,2.90,0.00,12.68,veh_passenger,295.63,665.89
2520.00,240.01,veh15,420699657#1_0,14.52,0.00,11.62,veh_passenger,285.57,660.08
2521.00,240.01,veh15,420699657#1_0,27.27,0.00,12.76,veh_passenger,274.52,653.71
2522.00,240.01,veh15,420699657#1_0,39.83,0.00,12.56,veh_passenger,263.64,647.43
2523.00,240.01,veh15,420699657#1_0,51.56,0.00,11.73,veh_passenger,253.48,641.57
2524.00,240.01,veh15,420699657#1_0,63.99,0.00,12.43,veh_passenger,242.71,635.35
2525.00,240.01,veh15,420699657#1_0,76.63,0.00,12.64,veh_passenger,231.77,629.03
2526.00,240.01,veh15,420699657#1_0,89.39,0.00,12.76,veh_passenger,220.71,622.65
2527.00,240.01,veh15,420699657#1_0,101.09,0.00,11.70,veh_passenger,210.58,616.81
2528.00,240.01,veh15,420699657#1_0,113.28,0.00,12.19,veh_passenger,200.03,610.72
2529.00,240.01,veh15,420699657#1_0,125.00,0.00,11.73,veh_passenger,189.87,604.85
2530.00,229.04,veh15,420699657#1_0,136.70,0.00,11.70,veh_passenger,180.50,598.41
2531.00,195.73,veh15,420699657#1_0,149.04,0.00,12.34,veh_passenger,177.15,586.53
2532.00,,,,,,,,,
2533.00,,,,,,,,,
2534.00,,,,,,,,,
2535.00,,,,,,,,,
2536.00,,,,,,,,,
2537.00,,,,,,,,,
2538.00,,,,,,,,,
2539.00,,,,,,,,,
2540.00,,,,,,,,,
2541.00,,,,,,,,,
2542.00,,,,,,,,,
2543.00,,,,,,,,,
2544.00,,,,,,,,,
2545.00,,,,,,,,,
2546.00,,,,,,,,,
2547.00,,,,,,,,,
2548.00,,,,,,,,,
2549.00,,,,,,,,,
2550.00,,,,,,,,,
2551.00,,,,,,,,,
2552.00,,,,,,,,,
2553.00,,,,,,,,,
2554.00,,,,,,,,,
2555.00,,,,,,,,,
2556.00,,,,,,,,,
2557.00,,,,,,,,,
2558.00,,,,,,,,,
2559.00,,,,,,,,,
2560.00,,,,,,,,,
2561.00,,,,,,,,,
2562.00,,,,,,,,,
2563.00,,,,,,,,,
2564.00,,,,,,,,,
2565.00,,,,,,,,,
2566.00,,,,,,,,,
2567.00,,,,,,,,,
2568.00,,,,,,,,,
2569.00,,,,,,,,,
2570.00,,,,,,,,,
2571.00,,,,,,,,,
2572.00,,,,,,,,,
2573.00,,,,,,,,,
2574.00,,,,,,,,,
2575.00,,,,,,,,,
2576.00,,,,,,,,,
2577.00,,,,,,,,,
2578.00,,,,,,,,,
2579.00,,,,,,,,,
2580.00,,,,,,,,,
2581.00,,,,,,,,,
2582.00,,,,,,,,,
2583.00,,,,,,,,,
2584.00,,,,,,,,,
2585.00,,,,,,,,,
2586.00,,,,,,,,,
2587.00,,,,,,,,,
2588.00,,,,,,,,,
2589.00,,,,,,,,,
2590.00,,,,,,,,,
2591.00,,,,,,,,,
2592.00,,,,,,,,,
2593.00,,,,,,,,,
2594.00,,,,,,,,,
2595.00,,,,,,,,,
2596.00,,,,,,,,,
2597.00,,,,,,,,,
2598.00,,,,,,,,,
2599.00,,,,,,,,,
2600.00,,,,,,,,,
2601.00,,,,,,,,,
2602.00,,,,,,,,,
2603.00,,,,,,,,,
2604.00,,,,,,,,,
2605.00,,,,,,,,,
2606.00,,,,,,,,,
2607.00,,,,,,,,,
2608.00,,,,,,,,,
2609.00,,,,,,,,,
2610.00,,,,,,,,,
2611.00,,,,,,,,,
2612.00,,,,,,,,,
2613.00,,,,,,,,,
2614.00,,,,,,,,,
2615.00,,,,,,,,,
2616.00,,,,,,,,,
2617.00,,,,,,,,,
2618.00,,,,,,,,,
2619.00,,,,,,,,,
2620.00,,,,,,,,,
2621.00,,,,,,,,,
2622.00,,,,,,,,,
2623.00,,,,,,,,,
2624.00,,,,,,,,,
2625.00,,,,,,,,,
2626.00,,,,,,,,,
2627.00,,,,,,,,,
2628.00,,,,,,,,,
2629.00,,,,,,,,,
2630.00,,,,,,,,,
2631.00,,,,,,,,,
2632.00,,,,,,,,,
2633.00,,,,,,,,,
2634.00,,,,,,,,,
2635.00,,,,,,,,,
2636.00,,,,,,,,,
2637.00,,,,,,,,,
2638.00,,,,,,,,,
2639.00,,,,,,,,,
2640.00,,,,,,,,,
2641.00,,,,,,,,,
2642.00,,,,,,,,,
2643.00,,,,,,,,,
2644.00,,,,,,,,,
2645.00,,,,,,,,,
2646.00,,,,,,,,,
2647.00,,,,,,,,,
2648.00,,,,,,,,,
2649.00,,,,,,,,,
2650.00,,,,,,,,,
2651.00,,,,,,,,,
2652.00,,,,,,,,,
2653.00,,,,,,,,,
2654.00,,,,,,,,,
2655.00,,,,,,,,,
2656.00,,,,,,,,,
2657.00,,,,,,,,,
2658.00,,,,,,,,,
2659.00,,,,,,,,,
2660.00,,,,,,,,,
2661.00,,,,,,,,,
2662.00,,,,,,,,,
2663.00,,,,,,,,,
2664.00,,,,,,,,,
2665.00,,,,,,,,,
2666.00,,,,,,,,,
2667.00,,,,,,,,,
2668.00,,,,,,,,,
2669.00,,,,,,,,,
2670.00,,,,,,,,,
2671.00,,,,,,,,,
2672.00,346.36,veh16,-812880939_0,5.10,0.00,12.20,veh_passenger,573.87,579.68
2673.00,346.36,veh16,-812880939_0,17.07,0.00,11.97,veh_passenger,571.04,591.31
2674.00,346.36,veh16,-812880939_0,28.43,0.00,11.35,veh_passenger,568.37,602.35
2675.00,346.36,veh16,-812880939_0,40.45,0.00,12.02,veh_passenger,565.53,614.03
2676.00,346.36,veh16,-812880939_0,52.33,0.00,11.89,veh_passenger,562.73,625.58
2677.00,346.36,veh16,-812880939_0,63.37,0.00,11.03,veh_passenger,560.13,636.30
2678.00,346.36,veh16,-812880939_0,75.30,0.00,11.94,veh_passenger,557.31,647.90
2679.00,346.36,veh16,-812880939_0,86.61,0.00,11.31,veh_passenger,554.64,658.88
2680.00,346.36,veh16,-812880939_0,98.65,0.00,12.04,veh_passenger,551.81,670.58
2681.00,346.36,veh16,-812880939_0,109.68,0.00,11.03,veh_passenger,549.20,681.30
2682.00,346.36,veh16,-812880939_0,121.80,0.00,12.12,veh_passenger,546.34,693.08
2683.00,346.36,veh16,-812880939_0,133.56,0.00,11.75,veh_passenger,543.57,704.51
2684.00,346.36,veh16,-812880939_0,145.49,0.00,11.93,veh_passenger,540.76,716.10
2685.00,346.36,veh16,-812880939_0,157.65,0.00,12.16,veh_passenger,537.89,727.92
2686.00,346.36,veh16,-812880939_0,169.34,0.00,11.68,veh_passenger,535.13,739.27
2687.00,346.36,veh16,-812880939_0,180.46,0.00,11.12,veh_passenger,532.51,750.08
2688.00,346.36,veh16,-812880939_0,191.49,0.00,11.03,veh_passenger,529.91,760.80
2689.00,346.36,veh16,-812880939_0,203.58,0.00,12.09,veh_passenger,527.06,772.55
2690.00,346.36,veh16,-812880939_0,214.97,0.00,11.39,veh_passenger,524.37,783.62
2691.00,346.36,veh16,-812880939_0,226.34,0.00,11.37,veh_passenger,521.69,794.66
2692.00,346.36,veh16,-812880939_0,238.35,0.00,12.02,veh_passenger,518.86,806.34
2693.00,29.10,veh16,-812880939_0,249.67,0.00,11.32,veh_passenger,523.18,816.39
2694.00,45.45,veh16,-812880939_0,261.04,0.00,11.37,veh_passenger,529.61,825.24
2695.00,71.18,veh16,-812880939_0,272.60,0.00,11.56,veh_passenger,540.55,828.97
2696.00,71.18,veh16,-812880939_0,284.39,0.00,11.79,veh_passenger,551.71,832.77
2697.00,71.18,veh16,-812880939_0,295.56,0.00,11.18,veh_passenger,562.29,836.38
2698.00,71.18,veh16,-812880939_0,307.04,0.00,11.47,veh_passenger,573.14,840.08
2699.00,71.18,veh16,-812880939_0,319.10,0.00,12.06,veh_passenger,584.56,843.97
2700.00,71.18,veh16,-812880939_0,330.30,0.00,11.20,veh_passenger,595.16,847.58
2701.00,71.18,veh16,-812880939_0,342.36,0.00,12.06,veh_passenger,606.58,851.47
2702.00,71.18,veh16,-812880939_0,352.28,0.00,9.92,veh_passenger,615.97,854.67
2703.00,71.18,veh16,-812880939_0,358.13,0.00,5.85,veh_passenger,621.50,856.56
2704.00,72.99,veh16,:4902150139_9_0,5.61,0.00,8.16,veh_passenger,629.29,859.02
2705.00,73.57,veh16,-812786139#5_0,1.45,0.00,10.54,veh_passenger,639.38,862.06
2706.00,74.97,veh16,-812786139#5_0,13.85,0.00,12.40,veh_passenger,651.36,865.27
2707.00,79.09,veh16,:7603095272_2_0,7.84,0.00,14.97,veh_passenger,665.89,868.79
2708.00,81.04,veh16,-812786139#4_0,16.34,0.00,17.40,veh_passenger,683.08,871.50
2709.00,81.63,veh16,-812786139#4_0,35.72,0.00,19.38,veh_passenger,702.23,874.47
2710.00,81.74,veh16,-812786139#4_0,55.09,0.00,19.37,veh_passenger,721.39,877.25
2711.00,87.00,veh16,-812786139#3_0,8.22,0.00,19.49,veh_passenger,740.80,878.87
2712.00,87.00,veh16,-812786139#3_0,26.75,0.00,18.53,veh_passenger,759.31,879.84
2713.00,87.19,veh16,:7603095279_2_0,8.33,0.00,18.80,veh_passenger,778.07,880.80
2714.00,87.34,veh16,-812786139#2_0,18.44,0.00,19.50,veh_passenger,797.55,881.70
2715.00,87.34,veh16,-812786139#2_0,37.77,0.00,19.33,veh_passenger,816.86,882.60
2716.00,87.34,veh16,-812786139#2_0,56.55,0.00,18.78,veh_passenger,835.63,883.47
2717.00,87.70,veh16,-812786139#2_0,75.71,0.00,19.15,veh_passenger,854.76,884.25
2718.00,87.70,veh16,-812786139#2_0,94.59,0.00,18.89,veh_passenger,873.63,885.01
2719.00,87.70,veh16,-812786139#2_0,113.89,0.00,19.30,veh_passenger,892.92,885.78
2720.00,83.71,veh16,-812786139#2_0,132.38,0.00,18.49,veh_passenger,911.31,887.66
2721.00,83.71,veh16,-812786139#2_0,151.02,0.00,18.64,veh_passenger,929.84,889.70
2722.00,76.96,veh16,-812786139#2_0,170.53,0.00,19.51,veh_passenger,948.99,893.19
2723.00,76.96,veh16,-812786139#2_0,188.97,0.00,18.44,veh_passenger,966.96,897.35
2724.00,76.96,veh16,-812786139#2_0,207.47,0.00,18.50,veh_passenger,984.98,901.53
2725.00,76.41,veh16,-812786139#2_0,226.19,0.00,18.72,veh_passenger,1003.19,905.91
2726.00,76.41,veh16,-812786139#2_0,245.63,0.00,19.44,veh_passenger,1022.08,910.48
2727.00,78.66,veh16,-812786139#2_0,264.25,0.00,18.62,veh_passenger,1040.26,914.49
2728.00,78.66,veh16,-812786139#2_0,283.72,0.00,19.47,veh_passenger,1059.35,918.32
2729.00,80.41,veh16,-812786139#2_0,303.14,0.00,19.42,veh_passenger,1078.44,921.88
2730.00,80.41,veh16,-812786139#2_0,322.35,0.00,19.20,veh_passenger,1097.37,925.09
2731.00,84.22,veh16,-812786139#2_0,341.45,0.00,19.11,veh_passenger,1116.27,927.81
2732.00,84.22,veh16,-812786139#2_0,360.12,0.00,18.67,veh_passenger,1134.85,929.69
2733.00,84.22,veh16,-812786139#2_0,379.45,0.00,19.32,veh_passenger,1154.08,931.64
2734.00,84.22,veh16,-812786139#2_0,398.64,0.00,19.19,veh_passenger,1173.17,933.57
2735.00,84.22,veh16,-812786139#2_0,417.34,0.00,18.70,veh_passenger,1191.77,935.46
2736.00,84.22,veh16,-812786139#2_0,435.88,0.00,18.54,veh_passenger,1210.22,937.32
2737.00,84.22,veh16,-812786139#2_0,454.12,0.00,18.24,veh_passenger,1228.37,939.16
2738.00,84.22,veh16,-812786139#2_0,472.24,0.00,18.13,veh_passenger,1246.40,940.99
2739.00,84.22,veh16,-812786139#2_0,486.70,0.00,14.46,veh_passenger,1260.79,942.44
2740.00,84.22,veh16,-812786139#2_0,496.66,0.00,9.96,veh_passenger,1270.70,943.45
2741.00,84.22,veh16,-812786139#2_0,502.13,0.00,5.46,veh_passenger,1276.13,944.00
2742.00,94.66,veh16,:cluster_3256430192_9251897895_8_0,3.52,0.00,5.33,veh_passenger,1281.35,943.63
2743.00,145.97,veh16,:cluster_3256430192_9251897895_8_0,8.40,0.00,4.88,veh_passenger,1283.88,939.77
2744.00,174.66,veh16,319228925#1_0,5.03,0.00,5.66,veh_passenger,1284.50,934.15
2745.00,174.66,veh16,319228925#1_0,12.90,0.00,7.87,veh_passenger,1285.23,926.31
2746.00,174.66,veh16,319228925#1_0,22.35,0.00,9.45,veh_passenger,1286.11,916.91
2747.00,174.66,veh16,319228925#1_0,34.13,0.00,11.78,veh_passenger,1287.21,905.18
2748.00,174.66,veh16,319228925#1_0,47.90,0.00,13.77,veh_passenger,1288.49,891.47
2749.00,174.66,veh16,319228925#1_0,63.22,0.00,15.31,veh_passenger,1289.91,876.22
2750.00,174.66,veh16,319228925#1_0,79.90,0.00,16.68,veh_passenger,1291.47,859.61
2751.00,174.66,veh16,319228925#1_0,98.74,0.00,18.84,veh_passenger,1293.22,840.85
2752.00,174.66,veh16,319228925#1_0,119.70,0.00,20.96,veh_passenger,1295.17,819.98
2753.00,174.66,veh16,319228925#1_0,143.22,0.00,23.52,veh_passenger,1297.36,796.56
2754.00,176.10,veh16,:cluster_11387742106_11387742109_9251897894_9251897909_13_0,7.89,0.00,23.71,veh_passenger,1299.37,772.94
2755.00,178.97,veh16,319228925#3_0,13.74,0.00,23.65,veh_passenger,1300.29,749.32
2756.00,178.97,veh16,319228925#3_0,37.91,0.00,24.17,veh_passenger,1300.72,725.15
2757.00,178.97,veh16,319228925#3_0,61.05,0.00,23.14,veh_passenger,1301.14,702.01
2758.00,178.97,veh16,319228925#3_0,84.42,0.00,23.37,veh_passenger,1301.56,678.65
2759.00,178.97,veh16,319228925#3_0,108.22,0.00,23.80,veh_passenger,1301.98,654.85
2760.00,178.97,veh16,319228925#3_0,131.83,0.00,23.61,veh_passenger,1302.41,631.25
2761.00,178.97,veh16,319228925#3_0,153.84,0.00,22.01,veh_passenger,1302.80,609.24
2762.00,178.97,veh16,319228925#3_0,171.42,0.00,17.58,veh_passenger,1303.12,591.66
2763.00,178.97,veh16,319228925#3_0,184.51,0.00,13.08,veh_passenger,1303.35,578.58
2764.00,178.97,veh16,319228925#3_0,194.63,0.00,10.12,veh_passenger,1303.54,568.46
2765.00,157.57,veh16,:cluster_11387742103_3256430194_9251897893_9251918637_14_0,6.91,0.00,7.09,veh_passenger,1305.88,561.87
2766.00,131.48,veh16,:cluster_11387742103_3256430194_9251897893_9251918637_18_0,3.55,0.00,7.01,veh_passenger,1310.72,556.92
2767.00,93.88,veh16,1002475796#2_0,1.99,0.00,7.58,veh_passenger,1317.98,555.64
2768.00,82.91,veh16,1002475796#2_0,11.26,0.00,9.27,veh_passenger,1327.18,556.78
2769.00,82.91,veh16,1002475796#2_0,22.27,0.00,11.01,veh_passenger,1338.10,558.14
2770.00,82.91,veh16,1002475796#2_0,35.69,0.00,13.42,veh_passenger,1351.41,559.79
2771.00,82.91,veh16,1002475796#2_0,51.08,0.00,15.40,veh_passenger,1366.69,561.69
2772.00,82.91,veh16,1002475796#2_0,68.67,0.00,17.59,veh_passenger,1384.14,563.86
2773.00,82.91,veh16,1002475796#2_0,87.77,0.00,19.10,veh_passenger,1403.10,566.22
2774.00,82.91,veh16,1002475796#2_0,106.16,0.00,18.39,veh_passenger,1421.35,568.49
2775.00,82.91,veh16,1002475796#2_0,125.25,0.00,19.08,veh_passenger,1440.29,570.85
2776.00,82.91,veh16,1002475796#2_0,143.90,0.00,18.65,veh_passenger,1458.80,573.15
